"time","country","Y_pc"
2074,GHA,10185.165525050594
2074,GIN,9987.216663273815
2074,GMB,6776.974339357967
2074,GNB,9972.93215929902
2074,GNQ,19822.06832566013
2074,GRC,51478.6794110549
2074,GTM,21398.072791372146
2074,GUY,19151.746094618604
2074,HKG,55166.51439075414
2074,HND,14984.45091461544
2074,HRV,47754.89592408433
2074,HTI,11539.119087965288
2074,HUN,94269.9251982634
2074,IDN,34206.85415205861
2074,IND,13765.984723906722
2074,IRL,213609.1854070129
2074,IRN,28137.8949543701
2074,IRQ,12250.548687005934
2074,ISL,178715.12668858402
2074,ISR,53515.45611378922
2074,ITA,62607.20883517569
2074,JAM,16038.55584375943
2074,JOR,36204.19991931241
2074,JPN,58105.219615495116
2074,KAZ,87162.6409042293
2074,KEN,14895.271081636434
2074,KGZ,45226.41664668797
2074,KHM,12120.651392497786
2074,KOR,92983.13094505436
2074,KWT,29279.26372559379
2074,LAO,20217.768870434764
2074,LBN,35612.55208217377
2074,LBR,7218.230584349056
2074,LBY,28205.210610199723
2074,LCA,31755.70199014767
2074,LKA,31262.030617755736
2074,LSO,22534.344778429644
2074,LTU,104459.73823212831
2074,LUX,149235.24013394926
2074,LVA,99984.75378466024
2074,MAC,95763.87707727973
2074,MAR,36915.250723691504
2074,MDA,54610.870996260724
2074,MDG,9618.027454088526
2074,MDV,30763.08689554924
2074,MEX,36146.88602676792
2074,MKD,51018.50176453456
2074,MLI,3490.909300828384
2074,MLT,106716.02360781547
2074,MMR,8741.193186282988
2074,MNE,56180.12488464372
2074,MNG,129491.1736608822
2074,MOZ,5375.010413166524
2074,MRT,9140.728910457368
2074,MUS,34890.661203846284
2074,MWI,5203.336514149722
2074,MYS,42329.27200324649
2074,NAM,15380.803078966064
2074,NER,3090.1864086148266
2074,NGA,12106.440045361318
2074,NIC,19228.890711521275
2074,NLD,100633.8183264175
2074,NOR,100793.50437155899
2074,NPL,11445.248833952955
2074,NZL,74198.70799277215
2074,OMN,21986.91630236166
2074,PAK,13581.934035080587
2074,PAN,43598.94842518527
2074,PER,33146.67380691182
2074,PHL,21659.06618072242
2074,PNG,15817.23929186291
2074,POL,89739.62056179727
2074,PRT,64650.42498871078
2074,PRY,40103.76056168279
2074,PSE,28633.38200520591
2074,PYF,19964.490414646225
2074,QAT,41106.44719512686
2074,ROU,84342.30835425766
2074,RUS,108969.2090053336
2074,RWA,10755.122147095117
2074,SAU,30766.382547576563
2074,SDN,13619.077059654972
2074,SEN,9897.074993114154
2074,SGP,55182.19106143838
2074,SLB,11455.22352525426
2074,SLE,5847.425438663772
2074,SLV,14957.210673197873
2074,SRB,34614.01569996177
2074,STP,9556.969801530708
2074,SUR,28497.54447019363
2074,SVK,93440.19077693402
2074,SVN,89334.58437092569
2074,SWE,124040.70620591205
2074,SWZ,22602.95777955814
2074,SYR,19691.56032531375
2074,TCD,4894.258478420768
2074,TGO,7786.765661943142
2074,THA,32678.73109241222
2074,TJK,22202.50471127064
2074,TKM,63228.01416727476
2074,TLS,12919.951282353124
2074,TON,12919.248444645387
2074,TUN,24255.0584044622
2074,TUR,64486.28354565852
2074,TWN,63864.1805340095
2074,TZA,10638.72439481684
2074,UGA,10489.399676634295
2074,UKR,60444.73313134733
2074,URY,47397.5377642008
2074,USA,71215.42388787006
2074,UZB,37738.2545891602
2074,VCT,20295.81618407967
2074,VNM,22050.444795797273
2074,VUT,17233.014923890838
2074,WSM,12500.06739550593
2074,YEM,4389.258867819592
2074,ZAF,22911.427171967036
2074,ZMB,14272.762211935154
2074,ZWE,7313.264104097611
2075,ABW,49739.06645691177
2075,AFG,9521.034751978186
2075,AGO,6429.0214996869845
2075,ALB,28077.831384326608
2075,ARE,38440.15075660752
2075,ARG,45216.95637901376
2075,ARM,53412.483281065135
2075,AUS,54035.99979406601
2075,AUT,114715.75751328337
2075,AZE,28710.177069665428
2075,BDI,6239.039020198913
2075,BEL,107316.08495036521
2075,BEN,8484.528945661003
2075,BFA,4664.025094419163
2075,BGD,14365.570309543375
2075,BGR,70683.30623202978
2075,BHR,36083.35366197472
2075,BHS,35841.7374586993
2075,BIH,40153.565663790956
2075,BLR,79102.58096234032
2075,BLZ,11027.035419299069
2075,BOL,30322.530017920122
2075,BRA,18786.48030964821
2075,BRB,19442.804407013384
2075,BRN,47207.77993675742
2075,BTN,58458.192200073114
2075,BWA,14600.209910204772
2075,CAF,4305.84079349062
2075,CAN,101654.68458534636
2075,CHE,127426.12607457202
2075,CHL,70295.14120144235
2075,CHN,37822.831504175665
2075,CIV,21798.952556499517
2075,CMR,12743.610637023767
2075,COD,11187.52833546612
2075,COG,10456.08978536599
2075,COL,25349.67932721938
2075,COM,10757.191991767984
2075,CPV,24790.942329397374
2075,CRI,29688.850440091996
2075,CUB,15925.876792105
2075,CYP,36384.536029745956
2075,CZE,128113.74960634772
2075,DEU,90573.34310550064
2075,DJI,9689.45116870071
2075,DNK,107126.72766390527
2075,DOM,28863.090850742872
2075,DZA,20837.81317339566
2075,ECU,26617.2594194731
2075,EGY,28371.44357628081
2075,ERI,2029.6758200438178
2075,ESP,52783.95909095836
2075,EST,144646.41809581473
2075,ETH,17417.304934999196
2075,FIN,124549.87293735582
2075,FJI,32101.694726104084
2075,FRA,81944.26913178628
2075,GAB,18557.81549679446
2075,GBR,94806.50475928347
2075,GEO,70933.21103398147
2075,GHA,10025.711588022572
2075,GIN,9941.781850113142
2075,GMB,6745.639260554379
2075,GNB,10007.174558690846
2075,GNQ,19498.988075019253
2075,GRC,51721.606615584744
2075,GTM,21403.60465479716
2075,GUY,18853.302229037807
2075,HKG,54576.19514294843
2075,HND,14999.381299496803
2075,HRV,47999.450890512504
2075,HTI,11718.267041089328
2075,HUN,95501.03533321459
2075,IDN,34109.42733935689
2075,IND,13583.13376311345
2075,IRL,215178.86490589392
2075,IRN,28249.49793904533
2075,IRQ,12123.571774355747
2075,ISL,182531.27939859452
2075,ISR,53081.904707677684
2075,ITA,62999.238437830885
2075,JAM,16076.888774152458
2075,JOR,36302.142314264944
2075,JPN,58425.658041601986
2075,KAZ,88386.72976132388
2075,KEN,14951.303057865949
2075,KGZ,46519.46126020043
2075,KHM,12069.318651783045
2075,KOR,93674.07900073621
2075,KWT,28406.18787555221
2075,LAO,20141.771718016844
2075,LBN,35748.52576034992
2075,LBR,7266.547103802349
2075,LBY,27963.399741747515
2075,LCA,31817.89827830489
2075,LKA,31073.072799814814
2075,LSO,23145.90340433203
2075,LTU,106036.58529087479
2075,LUX,149928.19033122002
2075,LVA,101961.86777432542
2075,MAC,94336.97540768168
2075,MAR,37263.16842527786
2075,MDA,55663.68609106731
2075,MDG,9744.302321990295
2075,MDV,30519.122185847034
2075,MEX,36166.62054701812
2075,MKD,51494.65959273811
2075,MLI,3394.0299784454573
2075,MLT,107282.62901710645
2075,MMR,8666.360787986725
2075,MNE,56933.586789611436
2075,MNG,133712.93385294473
2075,MOZ,5398.54505762561
2075,MRT,9026.631510383027
2075,MUS,34616.61802627056
2075,MWI,5247.2681570597215
2075,MYS,41876.5778371063
2075,NAM,15199.66327073764
2075,NER,3070.2646913539047
2075,NGA,12002.35689748463
2075,NIC,19220.213660066973
2075,NLD,101798.05744662018
2075,NOR,102392.20397570274
2075,NPL,11462.011669223128
2075,NZL,74903.7717864757
2075,OMN,21510.42495218342
2075,PAK,13549.230192480807
2075,PAN,43059.04568109367
2075,PER,33227.44872878468
2075,PHL,21678.538284084425
2075,PNG,15981.074168940217
2075,POL,90945.89560874252
2075,PRT,65322.77798458827
2075,PRY,40166.8695024028
2075,PSE,28827.89632002402
2075,PYF,19908.230068907633
2075,QAT,39850.751403703915
2075,ROU,85329.27307574786
2075,RUS,111324.82245030125
2075,RWA,10859.359374040416
2075,SAU,29974.377079025307
2075,SDN,13266.279150882376
2075,SEN,9861.727179741887
2075,SGP,53986.96900244849
2075,SLB,11503.828626269193
2075,SLE,5836.647502484198
2075,SLV,14885.70172618877
2075,SRB,35013.03491534354
2075,STP,9487.965011280556
2075,SUR,28267.25391707767
2075,SVK,94838.64143559695
2075,SVN,90451.22547299133
2075,SWE,126030.1620634002
2075,SWZ,22609.574926646143
2075,SYR,19784.004880678716
2075,TCD,4867.866780964165
2075,TGO,7794.333309708779
2075,THA,32231.64193061112
2075,TJK,22666.560940802945
2075,TKM,62663.61453976829
2075,TLS,13002.62119184145
2075,TON,12987.540414332154
2075,TUN,24128.623933224528
2075,TUR,64970.640588449656
2075,TWN,63453.261041273894
2075,TZA,10700.683096363433
2075,UGA,10597.207582938809
2075,UKR,61804.9185678665
2075,URY,47557.37470165693
2075,USA,70856.26110712014
2075,UZB,38008.9967161025
2075,VCT,20317.27261708207
2075,VNM,21958.54450921664
2075,VUT,17372.80354334778
2075,WSM,12549.139438162329
2075,YEM,4377.906744623633
2075,ZAF,22794.90301084622
2075,ZMB,14317.43315326248
2075,ZWE,7261.547797926061
2076,ABW,49269.14464885084
2076,AFG,9817.721245687444
2076,AGO,6454.187503313478
2076,ALB,28268.203952538897
2076,ARE,37470.65986078611
2076,ARG,45235.53365631735
2076,ARM,54251.91660115738
2076,AUS,53722.9550840758
2076,AUT,116313.7451792015
2076,AZE,29025.1484026814
2076,BDI,6328.077448572672
2076,BEL,108515.76432609165
2076,BEN,8432.63254830537
2076,BFA,4578.08677291058
2076,BGD,14279.48837645555
2076,BGR,71178.9182042898
2076,BHR,35209.579455767045
2076,BHS,35549.648197722294
2076,BIH,40503.41204225714
2076,BLR,80424.85039147726
2076,BLZ,10937.97483605846
2076,BOL,30373.031930818055
2076,BRA,18611.959895664404
2076,BRB,19303.882200633747
2076,BRN,46256.3421456474
2076,BTN,58979.0532587864
2076,BWA,14239.940802529107
2076,CAF,4330.902269019812
2076,CAN,103139.9546379611
2076,CHE,129331.16348032457
2076,CHL,71224.28706290195
2076,CHN,37810.639681642555
2076,CIV,21478.46352742162
2076,CMR,12716.09744288163
2076,COD,11280.404249292122
2076,COG,10379.356721363161
2076,COL,25259.32563742679
2076,COM,10752.222866960306
2076,CPV,25036.96809822097
2076,CRI,29481.63225431062
2076,CUB,15919.44505864499
2076,CYP,36401.7710235758
2076,CZE,129974.3548639872
2076,DEU,91743.54683577575
2076,DJI,9491.29789056101
2076,DNK,108796.2014653079
2076,DOM,28652.50160307525
2076,DZA,20877.688291188002
2076,ECU,26679.53698345489
2076,EGY,28149.473811918167
2076,ERI,2057.0774479104584
2076,ESP,53001.57635775462
2076,EST,147513.30232663322
2076,ETH,17671.796613520146
2076,FIN,127177.67054714527
2076,FJI,32007.660077605236
2076,FRA,82643.37479827976
2076,GAB,18351.055931191033
2076,GBR,95976.64378908134
2076,GEO,71939.52726233586
2076,GHA,9851.543932442797
2076,GIN,9874.75619135488
2076,GMB,6703.435079259441
2076,GNB,10022.421545000165
2076,GNQ,19171.945278533007
2076,GRC,51889.53289957442
2076,GTM,21379.59180788344
2076,GUY,18549.61681070137
2076,HKG,53939.91906929151
2076,HND,14990.961038437072
2076,HRV,48214.13968949403
2076,HTI,11868.35833489661
2076,HUN,96660.74353170178
2076,IDN,33951.92964505295
2076,IND,13379.292895583068
2076,IRL,216719.43409572187
2076,IRN,28329.71569396206
2076,IRQ,12005.545215935626
2076,ISL,186383.57550163884
2076,ISR,52621.604603275366
2076,ITA,63360.0315815199
2076,JAM,16099.120165443377
2076,JOR,36341.94426367395
2076,JPN,58727.88347802722
2076,KAZ,89608.39771338255
2076,KEN,14985.891091294245
2076,KGZ,47780.89825441802
2076,KHM,12000.955397513404
2076,KOR,94300.30348115998
2076,KWT,27539.689162817598
2076,LAO,20034.172190218957
2076,LBN,35839.99273934252
2076,LBR,7296.929308296139
2076,LBY,27707.080459672914
2076,LCA,31840.081450716767
2076,LKA,30840.046954747962
2076,LSO,23728.888452874173
2076,LTU,107535.87324450517
2076,LUX,150782.67296047238
2076,LVA,103862.98122678371
2076,MAC,92945.51587929299
2076,MAR,37551.23732150619
2076,MDA,56629.21731066769
2076,MDG,9855.814440070311
2076,MDV,30252.256472445264
2076,MEX,36158.5869353668
2076,MKD,51909.50099600998
2076,MLI,3293.762153663584
2076,MLT,107781.16416977775
2076,MMR,8581.939434246326
2076,MNE,57655.05922116071
2076,MNG,137897.76259500766
2076,MOZ,5413.132238461514
2076,MRT,8897.645135991435
2076,MUS,34304.76862000701
2076,MWI,5287.054388156902
2076,MYS,41382.780444775315
2076,NAM,14998.38880783209
2076,NER,3045.35967200734
2076,NGA,11876.62921328871
2076,NIC,19172.36160418338
2076,NLD,103009.23821282093
2076,NOR,104197.09266905712
2076,NPL,11461.527055744878
2076,NZL,75657.69103101372
2076,OMN,21029.55021266518
2076,PAK,13500.575825126787
2076,PAN,42478.76637395149
2076,PER,33272.54842841889
2076,PHL,21673.52750059243
2076,PNG,16137.522931494865
2076,POL,92134.20710582344
2076,PRT,65942.16629073891
2076,PRY,40177.309423532715
2076,PSE,28965.89952098028
2076,PYF,19869.989794299505
2076,QAT,38637.76132611416
2076,ROU,86250.04191372401
2076,RUS,113633.62926785005
2076,RWA,10950.143479208833
2076,SAU,29185.445729997762
2076,SDN,12904.130554853886
2076,SEN,9808.988002919066
2076,SGP,52805.86880095026
2076,SLB,11543.981762609852
2076,SLE,5818.334096334327
2076,SLV,14796.634936247669
2076,SRB,35383.786460692965
2076,STP,9400.420483000293
2076,SUR,27996.180242953564
2076,SVK,96161.61539888747
2076,SVN,91500.22802423495
2076,SWE,128047.17085010125
2076,SWZ,22582.68537002037
2076,SYR,19850.483975084047
2076,TCD,4834.239717557782
2076,TGO,7790.707404955001
2076,THA,31731.138301422736
2076,TJK,23090.641920958547
2076,TKM,62038.270252584356
2076,TLS,13070.692334483803
2076,TON,13051.673332665612
2076,TUN,23966.585202879116
2076,TUR,65415.21043322702
2076,TWN,62999.336640345304
2076,TZA,10745.246209034241
2076,UGA,10691.493203625538
2076,UKR,63075.726386683
2076,URY,47672.01445073223
2076,USA,70473.79823893367
2076,UZB,38239.81543450444
2076,VCT,20313.27998845099
2076,VNM,21832.50769553102
2076,VUT,17505.77038646276
2076,WSM,12593.035480098872
2076,YEM,4357.3539620913425
2076,ZAF,22651.219885612532
2076,ZMB,14335.596783494151
2076,ZWE,7199.647899973462
2077,ABW,48759.49868319229
2077,AFG,10120.427609620769
2077,AGO,6475.968230341774
2077,ALB,28439.147525054053
2077,ARE,36495.162506233304
2077,ARG,45229.14967494736
2077,ARM,55088.97446423384
2077,AUS,53386.46986438859
2077,AUT,117934.69900501972
2077,AZE,29343.016508809458
2077,BDI,6410.802646386221
2077,BEL,109719.49679549497
2077,BEN,8368.43641711808
2077,BFA,4485.221836253997
2077,BGD,14175.248845284335
2077,BGR,71659.54178630807
2077,BHR,34318.95550952175
2077,BHS,35238.64304106922
2077,BIH,40841.80250528243
2077,BLR,81772.58163923917
2077,BLZ,10836.320253533497
2077,BOL,30393.067518841952
2077,BRA,18422.440014055588
2077,BRB,19148.833472230774
2077,BRN,45286.87433070645
2077,BTN,59467.040867682685
2077,BWA,13870.6774856346
2077,CAF,4349.466942937012
2077,CAN,104645.01264415172
2077,CHE,131289.4559449061
2077,CHL,72149.9164115206
2077,CHN,37781.71990775597
2077,CIV,21128.935743780814
2077,CMR,12672.607386544141
2077,COD,11357.819584779721
2077,COG,10290.758510494688
2077,COL,25147.407693689827
2077,COM,10734.44047177664
2077,CPV,25268.08968649433
2077,CRI,29251.227000732204
2077,CUB,15902.149581343625
2077,CYP,36397.44107732277
2077,CZE,131857.33094512587
2077,DEU,92937.06645629514
2077,DJI,9283.798796963514
2077,DNK,110504.96382500282
2077,DOM,28418.275716678298
2077,DZA,20904.405589493486
2077,ECU,26721.055437141767
2077,EGY,27899.950581975834
2077,ERI,2082.5539929235356
2077,ESP,53212.83264893211
2077,EST,150444.0003226143
2077,ETH,17911.473778701587
2077,FIN,129882.75867317736
2077,FJI,31888.173069460554
2077,FRA,83336.88641513626
2077,GAB,18130.774808947925
2077,GBR,97156.76558465704
2077,GEO,72933.34456592653
2077,GHA,9666.08204358339
2077,GIN,9793.515112760117
2077,GMB,6652.040347770928
2077,GNB,10023.568273360015
2077,GNQ,18831.780975366655
2077,GRC,52032.76692051765
2077,GTM,21330.697337213343
2077,GUY,18229.323564994455
2077,HKG,53275.58962625625
2077,HND,14964.21919464125
2077,HRV,48415.82663879636
2077,HTI,12006.013751567527
2077,HUN,97813.22222038999
2077,IDN,33763.58258740307
2077,IND,13161.245169676187
2077,IRL,218297.7499603889
2077,IRN,28394.599617368727
2077,IRQ,11877.982148750776
2077,ISL,190334.98089965747
2077,ISR,52128.242261893305
2077,ITA,63709.93400453049
2077,JAM,16105.46992629499
2077,JOR,36346.71918906642
2077,JPN,59024.32235302
2077,KAZ,90848.03144654787
2077,KEN,15005.623533663385
2077,KGZ,49062.29576631476
2077,KHM,11918.466020705855
2077,KOR,94914.32288447452
2077,KWT,26672.045529347364
2077,LAO,19903.294759670378
2077,LBN,35908.98561379736
2077,LBR,7316.083100681243
2077,LBY,27432.846785484475
2077,LCA,31831.831307566175
2077,LKA,30577.438237428367
2077,LSO,24306.367039020966
2077,LTU,109058.81716655105
2077,LUX,151666.97915111476
2077,LVA,105805.9156566508
2077,MAC,91542.07223616428
2077,MAR,37814.12028463349
2077,MDA,57587.01060021667
2077,MDG,9956.914056472906
2077,MDV,29961.278294080334
2077,MEX,36124.60623677241
2077,MKD,52308.306691934646
2077,MLI,3190.0013539267125
2077,MLT,108245.69802408469
2077,MMR,8488.992822579115
2077,MNE,58372.76580244637
2077,MNG,142235.5860602282
2077,MOZ,5419.928159238141
2077,MRT,8757.612713247287
2077,MUS,33962.731705804916
2077,MWI,5320.48460329543
2077,MYS,40855.913707047286
2077,NAM,14781.383973339469
2077,NER,3014.9199380864334
2077,NGA,11733.548766570912
2077,NIC,19099.54362386136
2077,NLD,104240.52408281439
2077,NOR,106075.94298838807
2077,NPL,11447.566236789517
2077,NZL,76408.18483173988
2077,OMN,20536.09259797681
2077,PAK,13435.567345697424
2077,PAN,41867.97377137641
2077,PER,33295.44512192107
2077,PHL,21647.343914110977
2077,PNG,16283.696602595619
2077,POL,93332.75215460383
2077,PRT,66552.94867120744
2077,PRY,40149.875671701026
2077,PSE,29073.709200021523
2077,PYF,19823.062632799454
2077,QAT,37425.956602283106
2077,ROU,87163.97618178527
2077,RUS,116012.18239732647
2077,RWA,11030.209216289273
2077,SAU,28386.05177977163
2077,SDN,12531.981273619436
2077,SEN,9742.301452071624
2077,SGP,51618.99404634707
2077,SLB,11573.807939080329
2077,SLE,5791.509519196822
2077,SLV,14689.951495693136
2077,SRB,35744.15988256392
2077,STP,9301.713372074437
2077,SUR,27698.4552394464
2077,SVK,97490.45973092107
2077,SVN,92552.35604897748
2077,SWE,130109.62359443224
2077,SWZ,22529.017873141733
2077,SYR,19902.34119645597
2077,TCD,4793.022544288785
2077,TGO,7775.323115359583
2077,THA,31202.852094075453
2077,TJK,23505.448950652342
2077,TKM,61384.346373825174
2077,TLS,13126.104012068374
2077,TON,13105.432011785433
2077,TUN,23785.850104623376
2077,TUR,65836.16621824991
2077,TWN,62516.74587257252
2077,TZA,10777.525192977917
2077,UGA,10774.059725522156
2077,UKR,64357.76235327276
2077,URY,47760.63482822098
2077,USA,70065.36550821894
2077,UZB,38448.24328630443
2077,VCT,20290.292437809407
2077,VNM,21685.58139875379
2077,VUT,17625.928738676757
2077,WSM,12626.88313488163
2077,YEM,4331.197092186711
2077,ZAF,22489.535838525095
2077,ZMB,14335.44419769171
2077,ZWE,7128.5426780216485
2078,ABW,48186.86680799131
2078,AFG,10426.852025599037
2078,AGO,6489.452971776717
2078,ALB,28583.8228125076
2078,ARE,35483.154756118645
2078,ARG,45184.03638728515
2078,ARM,55922.8492455368
2078,AUS,53003.7313143528
2078,AUT,119577.18898205958
2078,AZE,29654.687024265724
2078,BDI,6483.54138127088
2078,BEL,110921.69354437347
2078,BEN,8283.813445636644
2078,BFA,4380.342394260496
2078,BGD,14041.686498468387
2078,BGR,72113.6572575635
2078,BHR,33385.34430294525
2078,BHS,34892.78295411789
2078,BIH,41166.67629906409
2078,BLR,83151.52841356628
2078,BLZ,10714.878845071507
2078,BOL,30366.37253655399
2078,BRA,18207.163090647497
2078,BRB,18967.98751822979
2078,BRN,44268.429141319975
2078,BTN,59912.46562829171
2078,BWA,13480.748728669005
2078,CAF,4358.051067869708
2078,CAN,106168.9628190113
2078,CHE,133296.29195756692
2078,CHL,73066.31217154583
2078,CHN,37724.895681021146
2078,CIV,20732.257578853234
2078,CMR,12604.154807101928
2078,COD,11412.23089586668
2078,COG,10183.292657991391
2078,COL,25000.282473190382
2078,COM,10697.992595453235
2078,CPV,25475.58342637023
2078,CRI,28982.0256392135
2078,CUB,15864.812855647982
2078,CYP,36357.2431290069
2078,CZE,133759.12381317865
2078,DEU,94148.69966775175
2078,DJI,9059.014625762555
2078,DNK,112253.77857178944
2078,DOM,28144.83182705196
2078,DZA,20907.76471243082
2078,ECU,26728.982762038835
2078,EGY,27606.330007561122
2078,ERI,2104.363878914174
2078,ESP,53398.61514017833
2078,EST,153459.11698392426
2078,ETH,18126.65693588473
2078,FIN,132690.58388529316
2078,FJI,31728.3373267978
2078,FRA,84014.31398426207
2078,GAB,17884.474203824582
2078,GBR,98346.15667056397
2078,GEO,73904.89474619456
2078,GHA,9461.374259427772
2078,GIN,9691.22217492163
2078,GMB,6586.237081314514
2078,GNB,10002.467044454583
2078,GNQ,18466.826609240856
2078,GRC,52132.22981805087
2078,GTM,21243.409786193115
2078,GUY,17880.221527014073
2078,HKG,52559.68792851131
2078,HND,14908.955979462507
2078,HRV,48594.05107589394
2078,HTI,12124.773500412024
2078,HUN,98942.30135129587
2078,IDN,33525.53585680709
2078,IND,12918.420713829408
2078,IRL,219913.84177223415
2078,IRN,28433.595248922615
2078,IRQ,11731.512428673572
2078,ISL,194423.71729273617
2078,ISR,51575.458683940895
2078,ITA,64029.86310158882
2078,JAM,16087.725552778502
2078,JOR,36300.18580191856
2078,JPN,59300.37414487479
2078,KAZ,92115.33821941487
2078,KEN,15003.578509461879
2078,KGZ,50371.18290385039
2078,KHM,11812.609143511498
2078,KOR,95501.30380114546
2078,KWT,25779.270882998317
2078,LAO,19735.881776236656
2078,LBN,35945.57825643534
2078,LBR,7318.452024802123
2078,LBY,27125.70262320505
2078,LCA,31776.899041080695
2078,LKA,30267.23950621832
2078,LSO,24871.36689166028
2078,LTU,110611.45844885046
2078,LUX,152568.48453834362
2078,LVA,107799.99832677189
2078,MAC,90085.70140143567
2078,MAR,38039.62447224378
2078,MDA,58532.54957304655
2078,MDG,10041.276009661427
2078,MDV,29629.11664715201
2078,MEX,36048.181933976346
2078,MKD,52683.488271182265
2078,MLI,3079.204114180227
2078,MLT,108657.70617999401
2078,MMR,8381.437357348612
2078,MNE,59084.985573022605
2078,MNG,146793.6451718545
2078,MOZ,5414.282098092049
2078,MRT,8598.625677454505
2078,MUS,33570.97850297538
2078,MWI,5343.420086848434
2078,MYS,40271.37269796827
2078,NAM,14538.988119288864
2078,NER,2975.4674331657243
2078,NGA,11562.891761769753
2078,NIC,18988.292572320905
2078,NLD,105487.75403722706
2078,NOR,108038.05425351001
2078,NPL,11413.394034035964
2078,NZL,77139.27324498861
2078,OMN,20013.353996322472
2078,PAK,13344.37239660409
2078,PAN,41201.758245198725
2078,PER,33283.71192021023
2078,PHL,21587.376808157936
2078,PNG,16411.509517875464
2078,POL,94540.91726362189
2078,PRT,67139.78886396915
2078,PRY,40062.38674466798
2078,PSE,29139.510594920044
2078,PYF,19757.82508555652
2078,QAT,36183.80345159783
2078,ROU,88061.40595119614
2078,RUS,118484.46806930336
2078,RWA,11093.502202555523
2078,SAU,27551.150710890834
2078,SDN,12138.200906244787
2078,SEN,9653.326686331482
2078,SGP,50394.496972952074
2078,SLB,11586.338989401926
2078,SLE,5751.166316767699
2078,SLV,14556.538436573137
2078,SRB,36088.574182474025
2078,STP,9186.19712694619
2078,SUR,27356.410503206134
2078,SVK,98822.96743258457
2078,SVN,93599.47088984092
2078,SWE,132230.30222386352
2078,SWZ,22433.932538519293
2078,SYR,19930.434418741796
2078,TCD,4739.600063718496
2078,TGO,7740.6275753017335
2078,THA,30623.07055875217
2078,TJK,23908.42739428322
2078,TKM,60681.388269388124
2078,TLS,13161.098025404326
2078,TON,13142.313266688656
2078,TUN,23576.106042943764
2078,TUR,66219.40324738505
2078,TWN,61981.78971481503
2078,TZA,10790.7705454571
2078,UGA,10838.379210021478
2078,UKR,65649.79795412836
2078,URY,47808.39148338425
2078,USA,69611.88150609643
2078,UZB,38622.38878943513
2078,VCT,20237.924872498843
2078,VNM,21503.698559429344
2078,VUT,17723.59171285865
2078,WSM,12644.184858745726
2078,YEM,4296.621802196354
2078,ZAF,22298.451301708923
2078,ZMB,14306.294508198782
2078,ZWE,7043.16997109933
2079,ABW,47551.86624174204
2079,AFG,10736.493174833178
2079,AGO,6493.667580423181
2079,ALB,28702.415875207076
2079,ARE,34434.569556936796
2079,ARG,45099.5227457795
2079,ARM,56754.18591367034
2079,AUS,52572.603106758215
2079,AUT,121240.8872958912
2079,AZE,29957.312823604836
2079,BDI,6545.837855402132
2079,BEL,112121.85614661392
2079,BEN,8178.554692895933
2079,BFA,4263.840019165866
2079,BGD,13878.732552424757
2079,BGR,72539.49716588063
2079,BHR,32410.747287059563
2079,BHS,34511.33468877148
2079,BIH,41478.34249157133
2079,BLR,84563.35850685312
2079,BLZ,10573.750145795007
2079,BOL,30291.982005093156
2079,BRA,17965.978864994115
2079,BRB,18761.26956517449
2079,BRN,43201.33507013133
2079,BTN,60316.485125712
2079,BWA,13071.098764518378
2079,CAF,4356.425430198119
2079,CAN,107710.64851576126
2079,CHE,135348.58369493077
2079,CHL,73973.38516227691
2079,CHN,37639.402777314164
2079,CIV,20289.900342673234
2079,CMR,12510.48291001603
2079,COD,11443.215739603076
2079,COG,10057.050857377728
2079,COL,24817.336244913142
2079,COM,10642.90768313764
2079,CPV,25658.632393023203
2079,CRI,28673.59515808063
2079,CUB,15806.378536999833
2079,CYP,36279.83674846623
2079,CZE,135679.17588359825
2079,DEU,95376.41586817907
2079,DJI,8817.542322164312
2079,DNK,114042.42917404318
2079,DOM,27832.03286929852
2079,DZA,20886.555641783856
2079,ECU,26702.36276023326
2079,EGY,27268.66175204869
2079,ERI,2122.180382898035
2079,ESP,53554.401291848764
2079,EST,156565.72398222372
2079,ETH,18316.015774303716
2079,FIN,135608.83446523713
2079,FJI,31527.540228348098
2079,FRA,84673.8447545437
2079,GAB,17611.72956498569
2079,GBR,99545.31468955847
2079,GEO,74853.64688320429
2079,GHA,9238.060094390892
2079,GIN,9568.205463791786
2079,GMB,6506.064306946732
2079,GNB,9958.695182388974
2079,GNQ,18077.546510196382
2079,GRC,52185.324983066996
2079,GTM,21117.28855976361
2079,GUY,17502.981004931607
2079,HKG,51792.043968342645
2079,HND,14824.773148820906
2079,HRV,48747.311594386556
2079,HTI,12224.095399108299
2079,HUN,100044.8011178025
2079,IDN,33237.55007847542
2079,IND,12651.318871595353
2079,IRL,221567.07507084293
2079,IRN,28445.617071592198
2079,IRQ,11565.502407310627
2079,ISL,198662.98526091783
2079,ISR,50962.23076866082
2079,ITA,64315.78066524351
2079,JAM,16045.53946157098
2079,JOR,36202.07057902696
2079,JPN,59552.71301238584
2079,KAZ,93413.11964600802
2079,KEN,14979.55149752762
2079,KGZ,51711.31504429979
2079,KHM,11683.189651765195
2079,KOR,96058.98252328108
2079,KWT,24862.230557706203
2079,LAO,19531.922040206267
2079,LBN,35949.570937428005
2079,LBR,7303.77832699984
2079,LBY,26784.875860645698
2079,LCA,31674.51171964156
2079,LKA,29909.540591514182
2079,LSO,25422.853742494415
2079,LTU,112195.06498244968
