"time","country","l"
2135,PYF,233.282509293352
2135,QAT,4223.18829900264
2135,ROU,10587.149534587
2135,RUS,124557.28015304
2135,RWA,35080.110617579
2135,SAU,39757.7562165701
2135,SDN,164848.917803393
2135,SEN,75554.4572520755
2135,SGP,5663.14920861401
2135,SLB,2846.00809314021
2135,SLE,16688.0710577971
2135,SLV,3611.75267142683
2135,SRB,3339.73094417563
2135,STP,820.904041481531
2135,SUR,554.587854701014
2135,SVK,3544.36443525257
2135,SVN,1641.26268658916
2135,SWE,13789.9784978944
2135,SWZ,2177.50550314564
2135,SYR,34945.7479304725
2135,TCD,70500.1227305349
2135,TGO,30888.7769908629
2135,THA,39617.287082906
2135,TJK,27775.001583612
2135,TKM,8128.11056167442
2135,TLS,2277.33184390609
2135,TON,126.58644843483
2135,TUN,12163.7391888884
2135,TUR,77645.8805642744
2135,TWN,15044.8173852173
2135,TZA,359826.70178326
2135,UGA,144490.041259586
2135,UKR,21605.4177078296
2135,URY,2911.7424874983
2135,USA,454691.920738249
2135,UZB,39923.7561341425
2135,VCT,60.3781976896005
2135,VNM,90700.621094692
2135,VUT,1119.71015679495
2135,WSM,296.721533980289
2135,YEM,49812.8469643212
2135,ZAF,77460.5935167066
2135,ZMB,100491.902539724
2135,ZWE,31136.7748507317
2136,ABW,98.8527039888851
2136,AFG,70636.0824282567
2136,AGO,246113.921238449
2136,ALB,670.675575820421
2136,ARE,14343.5000147431
2136,ARG,54918.557489175
2136,ARM,1738.62669239259
2136,AUS,47498.5544972912
2136,AUT,8772.34797297356
2136,AZE,8351.09139250529
2136,BDI,61280.5863868393
2136,BEL,12719.6333971842
2136,BEN,56595.7304005899
2136,BFA,97719.2527511966
2136,BGD,126246.971259008
2136,BGR,3076.90367812935
2136,BHR,2075.47279530622
2136,BHS,452.297336866428
2136,BIH,1338.77024553552
2136,BLR,7109.54793448028
2136,BLZ,600.024768624818
2136,BOL,16766.1973869165
2136,BRA,158013.028822219
2136,BRB,191.05672538388
2136,BRN,343.162407422355
2136,BTN,561.767822179456
2136,BWA,4181.77302664701
2136,CAF,11859.2622952844
2136,CAN,62640.162285824
2136,CHE,11837.124357826
2136,CHL,15862.0568301188
2136,CHN,955768.5116162
2136,CIV,114654.640821371
2136,CMR,104764.472935804
2136,COD,412995.747010333
2136,COG,25466.2105139589
2136,COL,39220.6424470911
2136,COM,2347.49492926923
2136,CPV,545.865119535235
2136,CRI,4284.63257771909
2136,CUB,5563.32419275002
2136,CYP,1292.7533050583
2136,CZE,10494.4402874278
2136,DEU,74903.4652880845
2136,DJI,1282.66233415344
2136,DNK,7164.30248918339
2136,DOM,9539.40068824774
2136,DZA,70916.3310154498
2136,ECU,23328.5366760186
2136,EGY,239518.878561129
2136,ERI,9721.0100184654
2136,ESP,30742.9741634516
2136,EST,740.049130818593
2136,ETH,308017.978764753
2136,FIN,5191.07344423763
2136,FJI,999.960916595626
2136,FRA,64472.3705672287
2136,GAB,6449.55625759818
2136,GBR,79903.4670144474
2136,GEO,2103.36055333074
2136,GHA,86409.5766619691
2136,GIN,51291.3484166109
2136,GMB,9019.91757871862
2136,GNB,6284.24019994014
2136,GNQ,4963.86484430206
2136,GRC,5962.09441932412
2136,GTM,30300.4786000528
2136,GUY,382.645659050478
2136,HKG,7937.1337955252
2136,HND,13329.7881972616
2136,HRV,1830.84269923767
2136,HTI,13612.0065159225
2136,HUN,6479.00121032765
2136,IDN,302151.682497242
2136,IND,1.30566085683185e6
2136,IRL,5579.00296174076
2136,IRN,94321.0662099292
2136,IRQ,117069.990148298
2136,ISL,337.36790664732
2136,ISR,19812.3255344474
2136,ITA,36144.9789003489
2136,JAM,1310.0057319079
2136,JOR,12826.7869806296
2136,JPN,67005.9246480126
2136,KAZ,28258.3064134064
2136,KEN,130198.366897236
2136,KGZ,11074.368708945
2136,KHM,19674.8724785532
2136,KOR,25306.0494528072
2136,KWT,6473.04133938689
2136,LAO,7330.79066208808
2136,LBN,5150.48209181117
2136,LBR,17339.2170941682
2136,LBY,7451.46583116185
2136,LCA,101.51840262719
2136,LKA,12000.4959676941
2136,LSO,2489.37279073212
2136,LTU,1348.70447515689
2136,LUX,1091.29368478687
2136,LVA,1010.78954735305
2136,MAC,1132.445119883
2136,MAR,41374.6539974412
2136,MDA,1670.90150405953
2136,MDG,117335.680100798
2136,MDV,444.819126705958
2136,MEX,128115.874782549
2136,MKD,1063.42982050881
2136,MLI,91088.0895195391
2136,MLT,341.274873255387
2136,MMR,50935.2559959824
2136,MNE,398.824211638441
2136,MNG,5537.78191053854
2136,MOZ,144585.177517878
2136,MRT,20487.9143182912
2136,MUS,705.12189957843
2136,MWI,75107.456962889
2136,MYS,38341.1316755848
2136,NAM,5602.39172163135
2136,NER,210132.186115828
2136,NGA,846662.575283502
2136,NIC,7351.46163375543
2136,NLD,15277.1454922486
2136,NOR,8524.71923053283
2136,NPL,17710.5815357618
2136,NZL,6091.66016426438
2136,OMN,6992.28222779344
2136,PAK,397161.843757384
2136,PAN,6332.75160374324
2136,PER,36802.7304156429
2136,PHL,137053.635149209
2136,PNG,20980.0003678916
2136,POL,20234.34139054
2136,PRT,6469.10415190878
2136,PRY,7991.30424621542
2136,PSE,12715.595121232
2136,PYF,232.862912794586
2136,QAT,4224.15317318362
2136,ROU,10567.9925380411
2136,RUS,124532.462468476
2136,RWA,35107.0498513391
2136,SAU,39719.9855538702
2136,SDN,165231.087456458
2136,SEN,75761.653660217
2136,SGP,5662.04811063404
2136,SLB,2853.48892814461
2136,SLE,16688.273991286
2136,SLV,3596.03813290146
2136,SRB,3327.49678442475
2136,STP,822.820540469369
2136,SUR,553.712419457819
2136,SVK,3540.05263359979
2136,SVN,1640.7171592635
2136,SWE,13802.4315726198
2136,SWZ,2178.01849693709
2136,SYR,34927.8152778113
2136,TCD,70645.8363500051
2136,TGO,30955.3245248744
2136,THA,39524.0481517799
2136,TJK,27815.4212712379
2136,TKM,8123.5739950069
2136,TLS,2275.85663288858
2136,TON,126.410732758628
2136,TUN,12151.417106027
2136,TUR,77518.6428253183
2136,TWN,15026.4430494152
2136,TZA,361140.268220819
2136,UGA,144614.913122126
2136,UKR,21563.8997428602
2136,URY,2907.67659205082
2136,USA,455028.267509177
2136,UZB,39887.8520942029
2136,VCT,60.1774081420723
2136,VNM,90598.3449571694
2136,VUT,1122.28344835949
2136,WSM,296.515399048084
2136,YEM,49761.6882187942
2136,ZAF,77433.6399792913
2136,ZMB,100823.771945818
2136,ZWE,31139.4825131429
2137,ABW,98.8026878386662
2137,AFG,70573.3036034783
2137,AGO,247109.891049555
2137,ALB,665.825942704763
2137,ARE,14366.264010165
2137,ARG,54890.6997804237
2137,ARM,1734.47263870199
2137,AUS,47571.8326465482
2137,AUT,8773.79313422758
2137,AZE,8339.05128894008
2137,BDI,61452.1363492831
2137,BEL,12723.0778110111
2137,BEN,56750.593468441
2137,BFA,97956.4476111163
2137,BGD,125902.87897698
2137,BGR,3069.8013506445
2137,BHR,2072.92822208274
2137,BHS,452.18072587001
2137,BIH,1334.68182264999
2137,BLR,7104.83950044204
2137,BLZ,599.722861256304
2137,BOL,16756.9727611812
2137,BRA,157694.925020388
2137,BRB,190.720739345676
2137,BRN,342.504587446939
2137,BTN,560.080654439038
2137,BWA,4182.01292420437
2137,CAF,11862.7251578617
2137,CAN,62730.0002459146
2137,CHE,11849.536919714
2137,CHL,15840.9283182885
2137,CHN,954214.895702135
2137,CIV,114950.432619762
2137,CMR,105000.531583973
2137,COD,413815.862848542
2137,COG,25541.0167049598
2137,COL,39136.8082995006
2137,COM,2350.00705516141
2137,CPV,545.035859171879
2137,CRI,4277.34980955188
2137,CUB,5548.16075441488
2137,CYP,1292.51173416627
2137,CZE,10497.7925755999
2137,DEU,74905.9187182766
2137,DJI,1281.9392749502
2137,DNK,7168.78159070231
2137,DOM,9518.83297121481
2137,DZA,70919.5215384751
2137,ECU,23311.5967467935
2137,EGY,239748.712164913
2137,ERI,9731.29281911598
2137,ESP,30707.3112967665
2137,EST,738.671305184738
2137,ETH,308227.811599616
2137,FIN,5190.12696105773
2137,FJI,998.991423358998
2137,FRA,64457.0665175235
2137,GAB,6458.88573429965
2137,GBR,79931.6443324143
2137,GEO,2097.72999517503
2137,GHA,86526.1114721675
2137,GIN,51388.1343639169
2137,GMB,9033.27727323488
2137,GNB,6293.37625833275
2137,GNQ,4971.02676575927
2137,GRC,5953.21532326776
2137,GTM,30286.1246541941
2137,GUY,380.772872843166
2137,HKG,7941.58011916035
2137,HND,13315.357526533
2137,HRV,1826.00530180036
2137,HTI,13595.4368715689
2137,HUN,6473.47914160757
2137,IDN,301879.898545312
2137,IND,1.30364437822391e6
2137,IRL,5577.42400951712
2137,IRN,94258.3144743771
2137,IRQ,117216.944467183
2137,ISL,337.133960134237
2137,ISR,19838.8557524558
2137,ITA,36090.0435318889
2137,JAM,1303.84747491156
2137,JOR,12814.8759494633
2137,JPN,66893.029232762
2137,KAZ,28263.4618286883
2137,KEN,130271.600668196
2137,KGZ,11075.7199952491
2137,KHM,19650.6435398546
2137,KOR,25247.2561668476
2137,KWT,6477.4151543948
2137,LAO,7315.49075791616
2137,LBN,5142.540065518
2137,LBR,17368.0997882813
2137,LBY,7443.34910613712
2137,LCA,101.237323174237
2137,LKA,11957.0873588244
2137,LSO,2486.39741887111
2137,LTU,1346.22816581619
2137,LUX,1092.97625047327
2137,LVA,1009.30755409333
2137,MAC,1134.37101728082
2137,MAR,41326.4743546197
2137,MDA,1666.24957313746
2137,MDG,117619.380906313
2137,MDV,444.171811212933
2137,MEX,127924.479834744
2137,MKD,1060.85780699501
2137,MLI,91259.779534843
2137,MLT,341.033203285071
2137,MMR,50872.3366953945
2137,MNE,398.052679714018
2137,MNG,5540.07992170062
2137,MOZ,144926.332156229
2137,MRT,20544.4341232555
2137,MUS,703.430559380371
2137,MWI,75244.2578066022
2137,MYS,38315.5866892705
2137,NAM,5605.90900976919
2137,NER,210900.533880426
2137,NGA,848504.143121665
2137,NIC,7340.41974851531
2137,NLD,15270.0014502259
2137,NOR,8533.63451066776
2137,NPL,17633.2024938734
2137,NZL,6092.9226413238
2137,OMN,6988.21717881079
2137,PAK,397073.132379944
2137,PAN,6331.15178330763
2137,PER,36768.4086572597
2137,PHL,136918.746116643
2137,PNG,20998.5671164208
2137,POL,20194.9825378666
2137,PRT,6461.64486621217
2137,PRY,7980.63769486637
2137,PSE,12722.4517859957
2137,PYF,232.456636261891
2137,QAT,4225.08931497116
2137,ROU,10549.4438752484
2137,RUS,124508.394110956
2137,RWA,35133.2009750313
2137,SAU,39683.3828174489
2137,SDN,165602.651425236
2137,SEN,75963.1853340805
2137,SGP,5660.9802532596
2137,SLB,2860.76441183437
2137,SLE,16688.4708391641
2137,SLV,3580.86135243738
2137,SRB,3315.67312135899
2137,STP,824.683884555521
2137,SUR,552.864587718257
2137,SVK,3535.87527404124
2137,SVN,1640.18817364175
2137,SWE,13814.5219635104
2137,SWZ,2178.51621814424
2137,SYR,34910.4295309268
2137,TCD,70787.4706949235
2137,TGO,31020.014703346
2137,THA,39433.8192424691
2137,TJK,27854.6854245276
2137,TKM,8119.17598138672
2137,TLS,2274.42660514604
2137,TON,126.240525147697
2137,TUN,12139.4767936646
2137,TUR,77395.4244669803
2137,TWN,15008.6417111652
2137,TZA,362419.079051805
2137,UGA,144736.143508616
2137,UKR,21523.7047061872
2137,URY,2903.73818067103
2137,USA,455354.765216819
2137,UZB,39853.0564958382
2137,VCT,59.9832899808122
2137,VNM,90499.2489728637
2137,VUT,1124.78527763893
2137,WSM,296.315587071398
2137,YEM,49712.1152004119
2137,ZAF,77407.5041455067
2137,ZMB,101146.748372137
2137,ZWE,31142.1091740771
2138,ABW,98.7541967202523
2138,AFG,70512.462265151
2138,AGO,248079.891326517
2138,ALB,661.155814094602
2138,ARE,14388.3801297164
2138,ARG,54863.6915099661
2138,ARM,1730.4528340351
2138,AUS,47643.0221093286
2138,AUT,8775.19517157831
2138,AZE,8327.38922642125
2138,BDI,61619.0056456664
2138,BEL,12726.4197971716
2138,BEN,56901.221683968
2138,BFA,98187.0850981902
2138,BGD,125570.019168512
2138,BGR,3062.92799525777
2138,BHR,2070.46301216515
2138,BHS,452.067642366116
2138,BIH,1330.72816337574
2138,BLR,7100.27534412789
2138,BLZ,599.430158458792
2138,BOL,16748.0297972727
2138,BRA,157386.985511313
2138,BRB,190.395406016933
2138,BRN,341.867725238875
2138,BTN,558.449016819996
2138,BWA,4182.24563818444
2138,CAF,11866.085115371
2138,CAN,62817.2680466568
2138,CHE,11861.5897302393
2138,CHL,15820.4609610213
2138,CHN,952710.337928467
2138,CIV,115238.090869777
2138,CMR,105230.024410718
2138,COD,414612.954918644
2138,COG,25613.7918588348
2138,COL,39055.6629960141
2138,COM,2352.44642493025
2138,CPV,544.23269861098
2138,CRI,4270.29753188887
2138,CUB,5533.49230892412
2138,CYP,1292.27745418801
2138,CZE,10501.0453338389
2138,DEU,74908.2986235132
2138,DJI,1281.23830289616
2138,DNK,7173.12903548753
2138,DOM,9498.92530097945
2138,DZA,70922.6164850448
2138,ECU,23295.1769472851
2138,EGY,239971.864684351
2138,ERI,9741.27768649324
2138,ESP,30672.7584450836
2138,EST,737.337302602496
2138,ETH,308431.488106677
2138,FIN,5189.2090397674
2138,FJI,998.051926674726
2138,FRA,64442.2251131059
2138,GAB,6467.94841720708
2138,GBR,79958.9859692526
2138,GEO,2092.28297421959
2138,GHA,86639.3026858745
2138,GIN,51482.1938873199
2138,GMB,9046.25537077114
2138,GNB,6302.25111855752
2138,GNQ,4977.98385287657
2138,GRC,5944.61542665889
2138,GTM,30272.2079224714
2138,GUY,378.965161237174
2138,HKG,7945.89546916012
2138,HND,13301.3749297251
2138,HRV,1821.32542407521
2138,HTI,13579.3838813706
2138,HUN,6468.1273002277
2138,IDN,301616.505246217
2138,IND,1.30169141482023e6
2138,IRL,5575.89285932428
2138,IRN,94197.4857871143
2138,IRQ,117359.669089673
2138,ISL,336.907189379002
2138,ISR,19864.6245241337
2138,ITA,36036.8372138193
2138,JAM,1297.90204672771
2138,JOR,12803.3329780671
2138,JPN,66783.7051862436
2138,KAZ,28268.4634938437
2138,KEN,130342.67738267
2138,KGZ,11077.0309029006
2138,KHM,19627.1704113203
2138,KOR,25190.3591754917
2138,KWT,6481.66062166521
2138,LAO,7300.68082494385
2138,LBN,5134.84817919446
2138,LBR,17396.1626694059
2138,LBY,7435.48445899966
2138,LCA,100.965430997455
2138,LKA,11915.1333167678
2138,LSO,2483.51475773067
2138,LTU,1343.83055602113
2138,LUX,1094.61085555704
2138,LVA,1007.87212830545
2138,MAC,1136.24231478339
2138,MAR,41279.7945218314
2138,MDA,1661.74976297062
2138,MDG,117895.23605699
2138,MDV,443.54482891975
2138,MEX,127739.104086367
2138,MKD,1058.36898794339
2138,MLI,91426.6327561235
2138,MLT,340.798949415665
2138,MMR,50811.3803650863
2138,MNE,397.305741512152
2138,MNG,5542.30991752448
2138,MOZ,145258.032974699
2138,MRT,20599.4095770746
2138,MUS,701.793894612386
2138,MWI,75377.1963192038
2138,MYS,38290.8245614462
2138,NAM,5609.32292123671
2138,NER,211648.556389744
2138,NGA,850294.349334332
2138,NIC,7329.72520718191
2138,NLD,15263.0749700049
2138,NOR,8542.29137642124
2138,NPL,17558.4727566089
2138,NZL,6094.14749786644
2138,OMN,6984.2763736657
2138,PAK,396987.101564246
2138,PAN,6329.6003495173
2138,PER,36735.1475994224
2138,PHL,136788.032530913
2138,PNG,21016.5928006457
2138,POL,20156.8787129239
2138,PRT,6454.41770208318
2138,PRY,7970.30495032641
2138,PSE,12729.1063372343
2138,PYF,232.063235591954
2138,QAT,4225.99757374555
2138,ROU,10531.4832517813
2138,RUS,124485.052316297
2138,RWA,35158.5864605005
2138,SAU,39647.9108813473
2138,SDN,165963.878964015
2138,SEN,76159.1910643964
2138,SGP,5659.94462696145
2138,SLB,2867.83962466414
2138,SLE,16688.661783858
2138,SLV,3566.2020061592
2138,SRB,3304.24492105344
2138,STP,826.495421422606
2138,SUR,552.043450165956
2138,SVK,3531.82801678674
2138,SVN,1639.67522302302
2138,SWE,13826.2599156632
2138,SWZ,2178.99911804233
2138,SYR,34893.5737507979
2138,TCD,70925.1314465199
2138,TGO,31082.8953097878
2138,THA,39346.4970033112
2138,TJK,27892.8254156083
2138,TKM,8114.91221778025
2138,TLS,2273.04034983285
2138,TON,126.075646068306
2138,TUN,12127.9060715618
2138,TUR,77276.0926431226
2138,TWN,14991.394869069
2138,TZA,363663.918024076
2138,UGA,144853.835561882
2138,UKR,21484.7881963253
2138,URY,2899.92309612546
2138,USA,455671.695237861
2138,UZB,39819.3342082647
2138,VCT,59.7956027585242
2138,VNM,90403.2310070242
2138,VUT,1127.2174618812
2138,WSM,296.12190006133
2138,YEM,49664.0772760929
2138,ZAF,77382.1609436025
2138,ZMB,101461.039082074
2138,ZWE,31144.6572500991
2139,ABW,98.7071834202578
2139,AFG,70453.4970448299
2139,AGO,249024.484986469
2139,ALB,656.657563109494
2139,ARE,14409.8657909036
2139,ARG,54837.5063780257
2139,ARM,1726.56266029803
2139,AUS,47712.179224615
2139,AUT,8776.55536513043
2139,AZE,8316.09284575396
2139,BDI,61781.3083922424
2139,BEL,12729.6623752554
2139,BEN,57047.7188585514
2139,BFA,98411.3302033236
2139,BGD,125247.998762916
2139,BGR,3056.27576844445
2139,BHR,2068.07460232042
2139,BHS,451.957978799385
2139,BIH,1326.90447424947
2139,BLR,7095.85095656139
2139,BLZ,599.146375317012
2139,BOL,16739.3597518351
2139,BRA,157088.86747793
2139,BRB,190.080370996167
2139,BRN,341.25111756975
2139,BTN,556.870939047749
2139,BWA,4182.47138330632
2139,CAF,11869.3451972679
2139,CAN,62902.0355751964
2139,CHE,11873.292848233
2139,CHL,15800.6332760832
2139,CHN,951253.218029273
2139,CIV,115517.817628478
2139,CMR,105453.118992567
2139,COD,415387.623524541
2139,COG,25684.584898729
2139,COL,38977.115248984
2139,COM,2354.81506977275
2139,CPV,543.45478089207
2139,CRI,4263.46810117073
2139,CUB,5519.30153438048
2139,CYP,1292.0502438006
2139,CZE,10504.201486967
2139,DEU,74910.6072049383
2139,DJI,1280.55873180056
2139,DNK,7177.3486143049
2139,DOM,9479.65524667107
2139,DZA,70925.6187142299
2139,ECU,23279.2609602779
2139,EGY,240188.52410222
2139,ERI,9750.97294554718
2139,ESP,30639.2798925289
2139,EST,736.045656963916
2139,ETH,308629.184870003
2139,FIN,5188.31881358826
2139,FJI,997.141471929769
2139,FRA,64427.8322655741
2139,GAB,6476.75155430206
2139,GBR,79985.5164289642
2139,GEO,2087.01308345456
2139,GHA,86749.2417947646
2139,GIN,51573.5986242362
2139,GMB,9058.86221162844
2139,GNB,6310.87187276292
2139,GNQ,4984.74167191396
2139,GRC,5936.28557749092
2139,GTM,30258.7148957111
2139,GUY,377.220005591851
2139,HKG,7950.0836332171
2139,HND,13287.8260535952
2139,HRV,1816.7975769404
2139,HTI,13563.8308670133
2139,HUN,6462.94030589883
2139,IDN,301361.236665043
2139,IND,1.29979987824296e6
2139,IRL,5574.40805136815
2139,IRN,94138.5200380155
2139,IRQ,117498.280543045
2139,ISL,336.687369706083
2139,ISR,19889.6526996902
2139,ITA,35985.3031723409
2139,JAM,1292.16127869291
2139,JOR,12792.1463811998
2139,JPN,66677.8341705801
2139,KAZ,28273.3159676142
2139,KEN,130411.659412062
2139,KGZ,11078.3026338251
2139,KHM,19604.4286746383
2139,KOR,25135.2934697522
2139,KWT,6485.78142403006
2139,LAO,7286.34427264267
2139,LBN,5127.3982093468
2139,LBR,17423.4276470048
2139,LBY,7427.86381177349
2139,LCA,100.702403897821
2139,LKA,11874.5806847094
2139,LSO,2480.72181824054
2139,LTU,1341.50901651969
2139,LUX,1096.19879378938
2139,LVA,1006.48174549415
2139,MAC,1138.060467709
2139,MAR,41234.5662288828
2139,MDA,1657.39673456435
2139,MDG,118163.443112836
2139,MDV,442.937514577558
2139,MEX,127559.550180139
2139,MKD,1055.96049717586
2139,MLI,91588.7762920384
2139,MLT,340.57187924283
2139,MMR,50752.3235727005
2139,MNE,396.582571023064
2139,MNG,5544.47388416412
2139,MOZ,145580.519174956
2139,MRT,20652.8784643955
2139,MUS,700.210023558462
2139,MWI,75506.3745007051
2139,MYS,38266.8208203323
2139,NAM,5612.63643200866
2139,NER,212376.711719137
2139,NGA,852034.513094215
2139,NIC,7319.36661594054
2139,NLD,15256.3593317898
2139,NOR,8550.69705462235
2139,NPL,17486.2921158754
2139,NZL,6095.335847558
2139,OMN,6980.45594831014
2139,PAK,396903.669753473
2139,PAN,6328.09582751061
2139,PER,36702.9135589463
2139,PHL,136661.361398709
2139,PNG,21034.0927238219
2139,POL,20119.9877400728
2139,PRT,6447.41519375224
2139,PRY,7960.29516486027
2139,PSE,12735.5646282157
2139,PYF,231.682282744991
2139,QAT,4226.87877414583
2139,ROU,10514.0911079633
2139,RUS,124462.415020125
2139,RWA,35183.2281734135
2139,SAU,39613.5338595399
2139,SDN,166315.033980666
2139,SEN,76349.8071985832
2139,SGP,5658.94025322717
2139,SLB,2874.71955450161
2139,SLE,16688.8470023303
2139,SLV,3552.04065239204
2139,SRB,3293.19777488094
2139,STP,828.256472106135
2139,SUR,551.248129740343
2139,SVK,3527.90667087064
2139,SVN,1639.17781652987
2139,SWE,13837.6554035735
2139,SWZ,2179.46763477404
2139,SYR,34877.2315383843
2139,TCD,71058.9220538402
2139,TGO,31144.0131392269
2139,THA,39261.9819966815
2139,TJK,27929.8718633949
2139,TKM,8110.77853901295
2139,TLS,2271.69650174944
2139,TON,125.915922244755
2139,TUN,12116.6931688783
2139,TUR,77160.5192455344
2139,TWN,14974.6846564906
2139,TZA,364875.55933329
2139,UGA,144968.089683692
2139,UKR,21447.1074348745
2139,URY,2896.22732620199
2139,USA,455979.331326164
2139,UZB,39786.6512679206
2139,VCT,59.6141158065303
2139,VNM,90310.1923971819
2139,VUT,1129.58178206286
2139,WSM,295.934146467181
2139,YEM,49617.5255170164
2139,ZAF,77357.5860861941
2139,ZMB,101766.84836059
2139,ZWE,31147.1290860717
2140,ABW,98.6616022291543
2140,AFG,70396.3486108236
2140,AGO,249944.229589629
2140,ALB,652.323945899827
2140,ARE,14430.7380035227
2140,ARG,54812.1189226566
2140,ARM,1722.79767478276
2140,AUS,47779.3590011515
2140,AUT,8777.87495738684
2140,AZE,8305.15022070559
2140,BDI,61939.1567323126
2140,BEL,12732.8084773913
2140,BEN,57190.1869725991
2140,BFA,98629.3447343968
2140,BGD,124936.440006456
2140,BGR,3049.83712265917
2140,BHR,2065.76051729718
2140,BHS,451.851630944012
2140,BIH,1323.2061531055
2140,BLR,7091.56197487721
2140,BLZ,598.871235988062
2140,BOL,16730.9541613831
2140,BRA,156800.240731797
2140,BRB,189.775292656146
2140,BRN,340.654086907195
2140,BTN,555.344529195247
2140,BWA,4182.69036789404
2140,CAF,11872.5083455109
2140,CAN,62984.3710341199
2140,CHE,11884.6560730473
2140,CHL,15781.4245261096
2140,CHN,949841.973456982
2140,CIV,115789.81121775
2140,CMR,105669.97952291
2140,COD,416140.456051801
2140,COG,25753.443939898
2140,COL,38901.0771683812
2140,COM,2357.11496867613
2140,CPV,542.701279289861
2140,CRI,4256.85414792636
2140,CUB,5505.57178387936
2140,CYP,1291.82988847486
2140,CZE,10507.2638756443
2140,DEU,74912.846597934
2140,DJI,1279.8998974702
2140,DNK,7181.44401345179
2140,DOM,9461.00121353882
2140,DZA,70928.5309998142
2140,ECU,23263.8330009478
2140,EGY,240398.873480898
2140,ERI,9760.3867068036
2140,ESP,30606.8411413277
2140,EST,734.794955481054
2140,ETH,308821.073647482
2140,FIN,5187.45544233413
2140,FJI,996.259136456594
2140,FRA,64413.8743216014
2140,GAB,6485.30221926401
2140,GBR,80011.2595136287
2140,GEO,2081.91416462895
2140,GHA,86856.0180501455
2140,GIN,51662.4186362128
2140,GMB,9071.10788905876
2140,GNB,6319.24544277577
2140,GNQ,4991.30565517859
2140,GRC,5928.21694577438
2140,GTM,30245.6324934847
2140,GUY,375.535000058535
2140,HKG,7954.14829364616
2140,HND,13274.6970307022
2140,HRV,1812.41648383825
2140,HTI,13548.7617221747
2140,HUN,6457.91295622501
2140,IDN,301113.835702736
2140,IND,1.29796775396583e6
2140,IRL,5572.96817117942
2140,IRN,94081.3590654322
2140,IRQ,117632.892453033
2140,ISL,336.474283744954
2140,ISR,19913.960617887
2140,ITA,35935.3866368683
2140,JAM,1286.61736400555
2140,JOR,12781.3048630315
2140,JPN,66575.3020857548
2140,KAZ,28278.0236751429
2140,KEN,130478.607393109
2140,KGZ,11079.5363544465
2140,KHM,19582.394750083
2140,KOR,25081.9964967194
2140,KWT,6489.78114358348
2140,LAO,7272.46512540883
2140,LBN,5120.18222322572
2140,LBR,17449.9161256605
2140,LBY,7420.47936007251
2140,LCA,100.44793227191
2140,LKA,11835.3785101389
2140,LSO,2478.01571362355
2140,LTU,1339.26101347002
2140,LUX,1097.74132836875
2140,LVA,1005.13493469033
2140,MAC,1139.82689807662
2140,MAR,41190.742852562
2140,MDA,1653.18535787575
2140,MDG,118424.195812764
2140,MDV,442.349226271336
2140,MEX,127385.62770585
2140,MKD,1053.62957761645
2140,MLI,91746.3344538423
2140,MLT,340.351767930437
2140,MMR,50695.1050651073
2140,MNE,395.882372464554
2140,MNG,5546.57375136702
2140,MOZ,145894.025259775
2140,MRT,20704.8779080939
2140,MUS,698.677136018971
2140,MWI,75631.8920753467
2140,MYS,38243.5517874864
2140,NAM,5615.85243607752
2140,NER,213085.45237866
2140,NGA,853725.92642129
2140,NIC,7309.33298234121
2140,NLD,15249.8480289065
2140,NOR,8558.85858558975
2140,NPL,17416.5647180043
2140,NZL,6096.48877153345
2140,OMN,6976.75216280862
2140,PAK,396822.757905236
2140,PAN,6326.63678805473
2140,PER,36671.6739755989
2140,PHL,136538.604183879
2140,PNG,21051.0817838438
2140,POL,20084.2689884697
2140,PRT,6440.63012989823
2140,PRY,7950.59786696217
2140,PSE,12741.8323488713
2140,PYF,231.313365091026
2140,QAT,4227.73371676864
2140,ROU,10497.2485889292
2140,RUS,124440.460835877
2140,RWA,35207.147387535
2140,SAU,39580.2170610384
2140,SDN,166656.375049124
2140,SEN,76535.1676225055
2140,SGP,5657.9661835871
2140,SLB,2881.40909620654
2140,SLE,16689.0266662425
2140,SLV,3538.35868679913
2140,SRB,3282.51786920767
2140,STP,829.968331047972
2140,SUR,550.477780359111
2140,SVK,3524.10718854026
2140,SVN,1638.69547859636
2140,SWE,13848.7181371504
2140,SWZ,2179.92219371962
2140,SYR,34861.3870165144
2140,TCD,71188.943749379
2140,TGO,31203.4140035993
2140,THA,39180.1785296941
2140,TJK,27965.8546456527
2140,TKM,8106.77091310532
2140,TLS,2270.39373977229
2140,TON,125.761186417664
2140,TUN,12105.8267092
2140,TUR,77048.580714846
2140,TWN,14958.4938176056
2140,TZA,366054.767195672
2140,UGA,145079.003596753
2140,UKR,21410.6211995098
2140,URY,2892.64699810216
2140,USA,456277.939794329
2140,UZB,39754.9748365471
2140,VCT,59.4386077730932
2140,VNM,90220.037823924
2140,VUT,1131.87998298827
2140,WSM,295.752140953132
2140,YEM,49572.4126361595
2140,ZAF,77333.7560448045
2140,ZMB,102064.377435325
2140,ZWE,31149.5269572603
2141,ABW,98.6174088908961
2141,AFG,70340.9595951741
2141,AGO,250839.676921166
2141,ALB,648.148078958011
2141,ARE,14451.0133754896
2141,ARG,54787.5044916713
2141,ARM,1719.15360255344
2141,AUS,47844.6151372478
2141,AUT,8779.15515432966
2141,AZE,8294.5498411613
2141,BDI,62092.6608184201
2141,BEL,12735.8609506874
2141,BEN,57328.7261621716
2141,BFA,98841.2873165057
